 Variables , 1961 Jan , 1961 Feb , 1961 Mar , 1961 Apr , 1961 May , 1961 Jun , 1961 Jul , 1961 Aug , 1961 Sep , 1961 Oct , 1961 Nov , 1961 Dec , 1962 Jan , 1962 Feb , 1962 Mar , 1962 Apr , 1962 May , 1962 Jun , 1962 Jul , 1962 Aug , 1962 Sep , 1962 Oct , 1962 Nov , 1962 Dec , 1963 Jan , 1963 Feb , 1963 Mar , 1963 Apr , 1963 May , 1963 Jun , 1963 Jul , 1963 Aug , 1963 Sep , 1963 Oct , 1963 Nov , 1963 Dec , 1964 Jan , 1964 Feb , 1964 Mar , 1964 Apr , 1964 May , 1964 Jun , 1964 Jul , 1964 Aug , 1964 Sep , 1964 Oct , 1964 Nov , 1964 Dec , 1965 Jan , 1965 Feb , 1965 Mar , 1965 Apr , 1965 May , 1965 Jun , 1965 Jul , 1965 Aug , 1965 Sep , 1965 Oct , 1965 Nov , 1965 Dec , 1966 Jan , 1966 Feb , 1966 Mar , 1966 Apr , 1966 May , 1966 Jun , 1966 Jul , 1966 Aug , 1966 Sep , 1966 Oct , 1966 Nov , 1966 Dec , 1967 Jan , 1967 Feb , 1967 Mar , 1967 Apr , 1967 May , 1967 Jun , 1967 Jul , 1967 Aug , 1967 Sep , 1967 Oct , 1967 Nov , 1967 Dec , 1968 Jan , 1968 Feb , 1968 Mar , 1968 Apr , 1968 May , 1968 Jun , 1968 Jul , 1968 Aug , 1968 Sep , 1968 Oct , 1968 Nov , 1968 Dec , 1969 Jan , 1969 Feb , 1969 Mar , 1969 Apr , 1969 May , 1969 Jun , 1969 Jul , 1969 Aug , 1969 Sep , 1969 Oct , 1969 Nov , 1969 Dec , 1970 Jan , 1970 Feb , 1970 Mar , 1970 Apr , 1970 May , 1970 Jun , 1970 Jul , 1970 Aug , 1970 Sep , 1970 Oct , 1970 Nov , 1970 Dec , 1971 Jan , 1971 Feb , 1971 Mar , 1971 Apr , 1971 May , 1971 Jun , 1971 Jul , 1971 Aug , 1971 Sep , 1971 Oct , 1971 Nov , 1971 Dec , 1972 Jan , 1972 Feb , 1972 Mar , 1972 Apr , 1972 May , 1972 Jun , 1972 Jul , 1972 Aug , 1972 Sep , 1972 Oct , 1972 Nov , 1972 Dec , 1973 Jan , 1973 Feb , 1973 Mar , 1973 Apr , 1973 May , 1973 Jun , 1973 Jul , 1973 Aug , 1973 Sep , 1973 Oct , 1973 Nov , 1973 Dec , 1974 Jan , 1974 Feb , 1974 Mar , 1974 Apr , 1974 May , 1974 Jun , 1974 Jul , 1974 Aug , 1974 Sep , 1974 Oct , 1974 Nov , 1974 Dec , 1975 Jan , 1975 Feb , 1975 Mar , 1975 Apr , 1975 May , 1975 Jun , 1975 Jul , 1975 Aug , 1975 Sep , 1975 Oct , 1975 Nov , 1975 Dec , 1976 Jan , 1976 Feb , 1976 Mar , 1976 Apr , 1976 May , 1976 Jun , 1976 Jul , 1976 Aug , 1976 Sep , 1976 Oct , 1976 Nov , 1976 Dec , 1977 Jan , 1977 Feb , 1977 Mar , 1977 Apr , 1977 May , 1977 Jun , 1977 Jul , 1977 Aug , 1977 Sep , 1977 Oct , 1977 Nov , 1977 Dec , 1978 Jan , 1978 Feb , 1978 Mar , 1978 Apr , 1978 May , 1978 Jun , 1978 Jul , 1978 Aug , 1978 Sep , 1978 Oct , 1978 Nov , 1978 Dec , 1979 Jan , 1979 Feb , 1979 Mar , 1979 Apr , 1979 May , 1979 Jun , 1979 Jul , 1979 Aug , 1979 Sep , 1979 Oct , 1979 Nov , 1979 Dec , 1980 Jan , 1980 Feb , 1980 Mar , 1980 Apr , 1980 May , 1980 Jun , 1980 Jul , 1980 Aug , 1980 Sep , 1980 Oct , 1980 Nov , 1980 Dec , 1981 Jan , 1981 Feb , 1981 Mar , 1981 Apr , 1981 May , 1981 Jun , 1981 Jul , 1981 Aug , 1981 Sep , 1981 Oct , 1981 Nov , 1981 Dec , 1982 Jan , 1982 Feb , 1982 Mar , 1982 Apr , 1982 May , 1982 Jun , 1982 Jul , 1982 Aug , 1982 Sep , 1982 Oct , 1982 Nov , 1982 Dec , 1983 Jan , 1983 Feb , 1983 Mar , 1983 Apr , 1983 May , 1983 Jun , 1983 Jul , 1983 Aug , 1983 Sep , 1983 Oct , 1983 Nov , 1983 Dec , 1984 Jan , 1984 Feb , 1984 Mar , 1984 Apr , 1984 May , 1984 Jun , 1984 Jul , 1984 Aug , 1984 Sep , 1984 Oct , 1984 Nov , 1984 Dec , 1985 Jan , 1985 Feb , 1985 Mar , 1985 Apr , 1985 May , 1985 Jun , 1985 Jul , 1985 Aug , 1985 Sep , 1985 Oct , 1985 Nov , 1985 Dec , 1986 Jan , 1986 Feb , 1986 Mar , 1986 Apr , 1986 May , 1986 Jun , 1986 Jul , 1986 Aug , 1986 Sep , 1986 Oct , 1986 Nov , 1986 Dec , 1987 Jan , 1987 Feb , 1987 Mar , 1987 Apr , 1987 May , 1987 Jun , 1987 Jul , 1987 Aug , 1987 Sep , 1987 Oct , 1987 Nov , 1987 Dec , 1988 Jan , 1988 Feb , 1988 Mar , 1988 Apr , 1988 May , 1988 Jun , 1988 Jul , 1988 Aug , 1988 Sep , 1988 Oct , 1988 Nov , 1988 Dec , 1989 Jan , 1989 Feb , 1989 Mar , 1989 Apr , 1989 May , 1989 Jun , 1989 Jul , 1989 Aug , 1989 Sep , 1989 Oct , 1989 Nov , 1989 Dec , 1990 Jan , 1990 Feb , 1990 Mar , 1990 Apr , 1990 May , 1990 Jun , 1990 Jul , 1990 Aug , 1990 Sep , 1990 Oct , 1990 Nov , 1990 Dec , 1991 Jan , 1991 Feb , 1991 Mar , 1991 Apr , 1991 May , 1991 Jun , 1991 Jul , 1991 Aug , 1991 Sep , 1991 Oct , 1991 Nov , 1991 Dec , 1992 Jan , 1992 Feb , 1992 Mar , 1992 Apr , 1992 May , 1992 Jun , 1992 Jul , 1992 Aug , 1992 Sep , 1992 Oct , 1992 Nov , 1992 Dec , 1993 Jan , 1993 Feb , 1993 Mar , 1993 Apr , 1993 May , 1993 Jun , 1993 Jul , 1993 Aug , 1993 Sep , 1993 Oct , 1993 Nov , 1993 Dec , 1994 Jan , 1994 Feb , 1994 Mar , 1994 Apr , 1994 May , 1994 Jun , 1994 Jul , 1994 Aug , 1994 Sep , 1994 Oct , 1994 Nov , 1994 Dec , 1995 Jan , 1995 Feb , 1995 Mar , 1995 Apr , 1995 May , 1995 Jun , 1995 Jul , 1995 Aug , 1995 Sep , 1995 Oct , 1995 Nov , 1995 Dec , 1996 Jan , 1996 Feb , 1996 Mar , 1996 Apr , 1996 May , 1996 Jun , 1996 Jul , 1996 Aug , 1996 Sep , 1996 Oct , 1996 Nov , 1996 Dec , 1997 Jan , 1997 Feb , 1997 Mar , 1997 Apr , 1997 May , 1997 Jun , 1997 Jul , 1997 Aug , 1997 Sep , 1997 Oct , 1997 Nov , 1997 Dec , 1998 Jan , 1998 Feb , 1998 Mar , 1998 Apr , 1998 May , 1998 Jun , 1998 Jul , 1998 Aug , 1998 Sep , 1998 Oct , 1998 Nov , 1998 Dec , 1999 Jan , 1999 Feb , 1999 Mar , 1999 Apr , 1999 May , 1999 Jun , 1999 Jul , 1999 Aug , 1999 Sep , 1999 Oct , 1999 Nov , 1999 Dec , 2000 Jan , 2000 Feb , 2000 Mar , 2000 Apr , 2000 May , 2000 Jun , 2000 Jul , 2000 Aug , 2000 Sep , 2000 Oct , 2000 Nov , 2000 Dec , 2001 Jan , 2001 Feb , 2001 Mar , 2001 Apr , 2001 May , 2001 Jun , 2001 Jul , 2001 Aug , 2001 Sep , 2001 Oct , 2001 Nov , 2001 Dec , 2002 Jan , 2002 Feb , 2002 Mar , 2002 Apr , 2002 May , 2002 Jun , 2002 Jul , 2002 Aug , 2002 Sep , 2002 Oct , 2002 Nov , 2002 Dec , 2003 Jan , 2003 Feb , 2003 Mar , 2003 Apr , 2003 May , 2003 Jun , 2003 Jul , 2003 Aug , 2003 Sep , 2003 Oct , 2003 Nov , 2003 Dec , 2004 Jan , 2004 Feb , 2004 Mar , 2004 Apr , 2004 May , 2004 Jun , 2004 Jul , 2004 Aug , 2004 Sep , 2004 Oct , 2004 Nov , 2004 Dec , 2005 Jan , 2005 Feb , 2005 Mar , 2005 Apr , 2005 May , 2005 Jun , 2005 Jul , 2005 Aug , 2005 Sep , 2005 Oct , 2005 Nov , 2005 Dec , 2006 Jan , 2006 Feb , 2006 Mar , 2006 Apr , 2006 May , 2006 Jun , 2006 Jul , 2006 Aug , 2006 Sep , 2006 Oct , 2006 Nov , 2006 Dec , 2007 Jan , 2007 Feb , 2007 Mar , 2007 Apr , 2007 May , 2007 Jun , 2007 Jul , 2007 Aug , 2007 Sep , 2007 Oct , 2007 Nov , 2007 Dec , 2008 Jan , 2008 Feb , 2008 Mar , 2008 Apr , 2008 May , 2008 Jun , 2008 Jul , 2008 Aug , 2008 Sep , 2008 Oct , 2008 Nov , 2008 Dec , 2009 Jan , 2009 Feb , 2009 Mar , 2009 Apr , 2009 May , 2009 Jun , 2009 Jul , 2009 Aug , 2009 Sep , 2009 Oct , 2009 Nov , 2009 Dec , 2010 Jan , 2010 Feb , 2010 Mar , 2010 Apr , 2010 May , 2010 Jun , 2010 Jul , 2010 Aug , 2010 Sep , 2010 Oct , 2010 Nov , 2010 Dec , 2011 Jan , 2011 Feb , 2011 Mar , 2011 Apr , 2011 May , 2011 Jun , 2011 Jul , 2011 Aug , 2011 Sep , 2011 Oct , 2011 Nov , 2011 Dec , 2012 Jan , 2012 Feb , 2012 Mar , 2012 Apr , 2012 May , 2012 Jun , 2012 Jul , 2012 Aug , 2012 Sep , 2012 Oct , 2012 Nov , 2012 Dec , 2013 Jan , 2013 Feb , 2013 Mar , 2013 Apr , 2013 May , 2013 Jun , 2013 Jul , 2013 Aug , 2013 Sep , 2013 Oct , 2013 Nov , 2013 Dec , 2014 Jan , 2014 Feb , 2014 Mar , 2014 Apr , 2014 May , 2014 Jun , 2014 Jul , 2014 Aug , 2014 Sep , 2014 Oct , 2014 Nov , 2014 Dec , 2015 Jan , 2015 Feb , 2015 Mar , 2015 Apr , 2015 May , 2015 Jun , 2015 Jul , 2015 Aug , 2015 Sep , 2015 Oct , 2015 Nov , 2015 Dec , 2016 Jan , 2016 Feb , 2016 Mar , 2016 Apr , 2016 May , 2016 Jun , 2016 Jul , 2016 Aug , 2016 Sep , 2016 Oct , 2016 Nov , 2016 Dec , 2017 Jan , 2017 Feb , 2017 Mar , 2017 Apr , 2017 May , 2017 Jun , 2017 Jul , 2017 Aug , 2017 Sep , 2017 Oct , 2017 Nov , 2017 Dec , 2018 Jan , 2018 Feb , 2018 Mar , 2018 Apr , 2018 May , 2018 Jun , 2018 Jul , 2018 Aug , 2018 Sep , 2018 Oct , 2018 Nov , 2018 Dec , 2019 Jan , 2019 Feb , 2019 Mar , 2019 Apr , 2019 May , 2019 Jun , 2019 Jul , 2019 Aug , 2019 Sep , 2019 Oct , 2019 Nov , 2019 Dec , 2020 Jan , 2020 Feb , 2020 Mar , 2020 Apr , 2020 May , 2020 Jun , 2020 Jul , 2020 Aug , 2020 Sep 
 All Items ,24.542,24.565,24.585,24.187,24.053,24.223,24.276,24.517,24.393,24.463,24.521,24.487,24.642,24.78,24.425,24.303,24.327,24.442,24.499,24.424,24.523,24.469,24.627,24.696,25.17,25.354,24.879,24.63,24.756,24.832,24.764,24.825,24.934,25.525,25.34,25.386,25.541,25.637,25.545,25.209,25.213,25.137,25.257,25.674,25.606,25.444,25.429,25.68,25.742,25.661,25.491,25.122,25.32,25.412,25.256,25.411,25.494,25.564,25.747,25.937,26.251,26.01,25.803,25.901,25.849,25.923,26.018,26.199,26.042,25.886,26.145,26.306,26.704,26.72,26.583,26.171,26.406,26.711,27.08,26.967,27.175,27.076,27.329,27.569,27.588,27.281,27.183,27.12,26.832,26.832,26.969,27.179,27.019,26.972,26.902,26.817,26.843,26.793,26.936,26.839,27.1,26.962,26.884,27.01,27.04,26.847,27.118,27.496,27.104,27.224,26.889,26.931,26.949,26.914,27.181,27.159,27.114,27.142,27.08,27.263,28.068,27.573,27.444,27.116,27.405,27.482,27.624,27.49,27.701,27.536,27.691,27.942,27.979,27.97,27.916,27.594,27.703,27.8,27.968,28.215,28.415,28.372,28.648,29.583,29.496,30.515,30.634,30.833,32.203,33.282,34.865,35.261,35.268,36.469,38.039,37.635,39.274,40.427,41.132,40.674,40.702,40.858,41.177,41.456,41.898,42.287,42.382,42.702,42.893,42.978,42.158,41.87,42.035,42.156,42.268,42.444,42.457,42.041,42.126,42.302,42.288,42.28,41.74,41.336,41.502,41.288,41.259,41.204,41.128,41.087,41.33,41.657,42.209,42.491,42.205,41.852,42.186,42.338,42.768,43.41,43.692,43.073,43.434,44.318,44.054,44.354,43.764,44.025,44.176,44.279,44.81,45.02,45.095,44.932,45.198,45.163,45.193,45.053,44.909,45.112,45.44,45.56,46.126,46.945,47.685,47.696,48.106,48.466,48.52,49.283,49.809,50.024,49.996,50.13,50.566,50.951,50.825,50.995,51.329,51.375,51.527,52.143,52.262,53.318,54.003,54.366,55.182,55.912,55.811,55.831,56.203,56.689,57.247,56.808,56.203,56.223,56.258,56.407,56.257,56.49,56.584,56.43,56.778,57.157,56.976,57.091,57.031,56.955,57.154,56.789,57.002,57.042,57.25,57.128,57.653,57.811,58.395,59.166,58.581,58.586,58.541,58.702,58.867,59.007,58.612,58.583,58.364,58.338,58.6,58.891,59.044,58.931,58.919,59.068,59.263,59.331,58.863,58.851,58.701,58.739,58.712,58.556,58.387,58.092,58.048,57.962,57.87,57.846,58.082,58.066,57.886,57.93,58.3,57.936,57.929,58.134,58.29,58.325,58.564,58.637,58.603,58.586,58.688,58.814,58.729,59.181,59.028,59.046,59.234,59.169,59.512,59.49,59.544,59.413,59.494,59.641,59.616,59.773,59.714,60.057,60.482,60.757,60.931,61.005,61.001,61.309,61.541,61.616,61.966,62.087,61.907,62.254,62.415,62.501,62.53,62.753,63.181,63.682,63.666,63.969,64.036,64.559,64.249,64.583,64.792,64.943,65.029,65.19,65.153,65.182,65.286,65.808,65.808,65.719,65.603,66.015,66.357,66.365,66.65,66.532,66.577,66.743,66.931,66.986,67.5,67.184,67.348,67.546,67.733,67.756,68.078,67.971,68.008,68.249,68.463,68.697,69.045,69.269,68.922,69.44,69.791,70.124,70.259,70.349,70.376,70.616,70.877,70.672,70.826,70.899,70.681,71.022,71.296,71.401,71.288,71.308,71.312,71.39,71.535,71.267,71.464,72.05,71.735,71.813,72.156,72.228,72.23,72.331,72.364,72.384,72.558,72.692,72.846,73.219,72.859,73.195,73.346,73.474,73.761,74.013,74.168,74.205,74.258,74.181,73.952,73.904,73.524,73.566,73.393,73.333,73.408,73.3,73.231,73.116,73.283,73.121,73.273,73.364,73.142,73.331,73.499,73.426,73.528,73.574,73.546,73.491,73.545,73.616,73.942,74.294,74.039,74.146,73.878,73.999,74.378,74.769,74.787,74.844,75.009,75.135,75.413,75.27,75.404,75.611,75.307,74.894,75.343,75.299,75.195,75.005,74.847,74.693,74.584,74.804,74.734,74.814,75.047,75,75.023,74.97,74.877,74.855,75.022,75.019,75.235,75.097,75.307,75.46,74.981,74.757,75.224,75.312,75.392,75.34,75.443,75.578,75.741,76.613,76.051,76.564,76.747,76.147,76.758,76.659,76.816,76.788,76.767,76.569,76.038,76.597,76.373,76.843,76.72,76.02,76.817,77.18,77.289,77.604,77.509,77.534,77.355,77.509,77.252,77.673,77.556,77.069,77.651,77.694,77.627,77.93,77.93,78.161,76.904,77.479,77.43,78.025,78.537,78.384,79.958,80.374,79.963,81.095,81.716,81.147,82.002,82.558,82.632,83.933,84.451,84.296,85.216,85.544,85.361,86.304,86.245,85.501,85.507,85.236,84.751,84.206,84.656,84.283,85.003,85.307,85.008,85.521,85.566,85.05,85.682,86.048,86.115,86.901,87.402,86.567,87.676,88.081,88.129,88.525,88.818,88.954,90.405,90.339,90.458,90.774,91.318,91.103,92.448,93.115,92.941,93.322,93.842,93.877,94.748,94.491,95.207,95.718,95.917,95.924,96.146,96.744,97.298,97.1,97.225,97.936,98.121,99.107,98.574,97.112,97.457,97.656,97.929,98.718,98.865,99.02,99.72,99.404,99.506,99.484,99.749,99.342,99.676,99.508,99.213,99.742,99.553,99.255,99.441,99.328,99.114,99.211,99.449,98.829,99.279,99.171,98.818,98.911,98.912,98.487,98.684,98.693,98.476,98.375,98.416,98.365,97.724,98.449,98.173,98.657,98.666,98.383,98.699,98.854,99.026,99.023,99.064,98.762,99.098,98.956,98.726,99.056,99.036,98.75,99.322,99.225,99.035,99.501,99.299,98.833,99.449,99.505,99.359,99.778,99.753,99.447,99.61,99.686,99.387,99.953,99.972,99.753,100.325,100.038,99.587,100.209,100.147,99.93,100.254,100.445,100.204,100.279,99.933,99.012,99.48,99.5,99.178,99.807,100.139
     Food ,21.762,21.777,21.82,21.172,20.967,21.242,21.323,21.699,21.506,21.614,21.703,21.678,21.866,22.101,21.565,21.373,21.368,21.547,21.639,21.523,21.69,21.606,21.85,21.96,22.703,22.985,22.252,21.857,22.05,22.169,22.06,22.148,22.306,23.218,22.906,22.963,23.231,23.404,23.249,22.722,22.749,22.632,22.813,23.393,23.223,22.95,22.856,23.183,23.29,23.162,22.93,22.345,22.659,22.812,22.57,22.837,22.978,22.941,23.15,23.44,23.897,23.527,23.21,23.356,23.334,23.468,23.609,23.888,23.635,23.369,23.608,23.873,24.476,24.476,24.274,23.643,23.963,24.438,24.968,24.795,25.119,24.961,25.337,25.712,25.723,25.246,25.093,24.994,24.328,24.332,24.531,24.834,24.58,24.444,24.338,24.255,24.178,24.07,24.213,24.05,24.401,24.193,24.051,24.245,24.273,23.968,24.401,24.962,24.483,24.505,23.874,23.842,23.872,23.817,24.234,24.2,24.13,24.174,24.073,24.346,25.583,24.804,24.531,24.007,24.397,24.505,24.677,24.499,24.792,24.517,24.763,25.098,25.164,25.119,25.036,24.527,24.648,24.778,25.048,25.431,25.718,25.256,25.629,27.072,27.145,28.745,28.766,28.906,31.174,33.026,35.831,36.413,36.334,38.362,41.079,40.171,41.878,42.528,42.471,41.348,41.323,41.535,41.726,42.202,42.998,43.659,43.744,44.359,44.674,44.84,43.224,42.607,42.632,42.768,42.739,43.078,42.653,41.842,41.891,42.198,41.871,41.857,40.73,39.98,40.255,39.842,39.784,39.678,39.523,39.441,39.882,40.457,41.387,41.849,41.319,40.634,41.204,41.437,42.159,43.339,43.845,42.546,43.092,44.725,44.487,45.429,43.55,43.594,44.054,44.266,44.665,45.238,45.442,44.797,45.553,45.282,45.06,44.589,43.725,44.391,44.789,45.081,45.703,46.718,46.736,46.671,47.668,48.653,47.846,49.891,49.215,49.324,49.066,49.262,49.8,50.369,49.702,49.967,50.836,50.96,50.866,52.163,52.265,52.332,53.523,53.882,54.972,56.742,56.148,56.202,57.204,58.455,60.038,58.142,56.475,56.484,56.51,57.039,56.372,56.985,57.055,56.296,57.228,58.334,57.226,57.097,56.847,56.887,57.65,56.856,57.228,57.344,57.785,57.393,57.91,57.997,58.604,60.306,58.437,58.361,58.248,58.512,58.143,58.493,57.735,57.571,57.164,57.144,57.507,58.172,57.84,57.397,57.361,57.428,57.754,57.922,57.505,57.284,57.14,57.185,57.23,57.138,57.25,56.73,56.742,56.561,56.316,56.143,56.65,56.589,56.379,56.482,57.306,56.577,55.955,56.233,56.435,56.366,56.718,56.694,56.643,56.544,56.706,56.96,56.53,57.548,57.049,56.989,57.287,57.081,57.798,57.755,57.787,57.398,57.593,57.77,57.451,57.698,57.228,57.616,58.161,58.171,58.287,58.19,58.155,58.284,58.681,58.548,58.65,58.536,58.123,58.546,58.75,58.718,58.462,58.476,58.158,58.138,58.396,58.91,58.441,59.287,58.792,59.301,59.654,59.591,59.487,59.667,59.378,59.332,59.516,60.5,60.02,60.08,59.73,59.934,60.342,60.296,60.493,60.204,60.064,59.99,60.051,60.317,61.278,60.301,60.315,60.48,60.801,60.512,60.881,60.698,60.457,60.651,60.929,61.178,61.375,62.598,61.944,62.174,62.88,63.134,63.3,63.164,63.21,63.409,63.545,63.529,64.269,64.632,63.82,64.044,64.18,63.934,64.593,64.726,64.321,64.192,64.58,64.319,64.578,65.687,64.732,65.156,65.58,65.629,66.029,66.098,65.977,66.178,65.988,66.277,66.35,67.576,66.612,66.67,66.788,66.875,67.101,67.21,67.229,67.136,67.169,67.202,67.669,67.439,67.081,67.077,67.337,67.198,67.11,67.008,67.006,66.929,67.188,66.827,67.486,67.635,67.089,67.671,67.882,67.935,68.065,67.899,67.754,67.743,67.86,67.864,68.392,69.193,68.093,68.014,68.015,68.055,67.931,68.073,67.764,67.77,67.865,68.048,69.472,68.677,68.3,68.418,68.493,68.408,68.417,68.448,68.183,68.155,68.307,67.998,68.614,69.09,68.271,68.366,68.575,68.501,68.376,68.261,68.489,68.22,68.313,68.431,69.114,68.749,68.363,68.788,68.939,68.743,68.807,68.806,68.887,68.917,69.058,69.229,69.917,70.101,69.798,69.781,69.87,69.9,70.034,70.123,71.075,70.815,70.841,70.804,71.016,71.295,70.846,70.973,71.038,71.022,71.104,71.187,71.155,71.344,71.383,71.547,72.217,71.734,71.734,72.02,72.16,72.269,72.422,72.411,72.397,72.436,72.55,72.787,73.355,73.627,72.934,72.87,73.153,73.458,74.526,74.773,75.092,75.479,76.293,77.251,77.914,78.637,78.648,79.232,79.776,80.284,80.786,80.968,81.145,81.337,81.486,81.637,82.127,81.885,81.948,81.85,81.826,81.865,81.923,81.891,82.003,82.119,82.133,82.096,82.24,82.825,82.669,82.793,82.871,82.869,83.163,83.281,83.372,83.525,83.617,83.796,84.562,84.93,84.838,85.177,85.171,85.427,85.639,85.779,85.973,86.443,86.588,86.885,87.781,87.152,87.102,87.218,87.309,87.407,87.622,87.708,87.793,87.946,88.05,88.21,88.685,89.103,88.63,88.803,89.083,89.176,89.448,89.754,89.845,90.136,90.272,90.538,91.469,91.331,91.45,91.587,91.925,91.957,92.093,92.206,92.37,92.595,92.775,92.948,93.443,93.656,93.345,93.468,93.611,93.753,93.805,93.926,94.047,94.298,94.265,94.375,95.033,95.482,95.429,95.608,95.636,95.695,95.819,95.825,96.07,96.073,96.141,96.297,96.797,96.759,96.675,96.879,97.026,97.005,97.203,97.019,97.244,97.479,97.536,97.625,97.891,98.189,98.022,98.201,98.306,98.492,98.686,98.63,98.816,98.854,98.905,98.981,99.447,99.631,99.7,99.667,99.779,99.862,99.947,100.163,100.297,100.433,100.459,100.615,101.101,101.259,101.225,101.803,101.995,102.176,102.111,102.001,102.09
     Food Excl Food Servicing Services , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na ,58.952,58.61,57.77,58.603,58.986,58.88,58.25,58.099,57.376,57.24,57.696,58.649,57.595,59.08,57.995,58.842,59.482,59.379,59.033,59.219,58.586,58.461,58.824,60.71,59.78,59.826,59.024,59.318,59.973,59.847,60.223,59.575,59.228,59.069,59.14,59.584,61.171,59.152,59.001,59.298,59.865,59.217,59.78,59.275,58.758,59.168,59.73,60.163,60.035,62.195,60.852,60.175,61.256,61.699,61.831,61.506,61.555,61.86,62.067,61.89,63.255,63.901,61.902,61.995,62.004,61.48,62.759,62.931,62.046,61.749,62.304,61.694,62.111,64.265,61.951,62.562,63.33,63.31,63.906,63.936,63.606,64.007,63.512,63.936,64.081,66.456,64.612,64.627,64.864,64.784,64.939,65.08,65.112,64.798,64.704,64.619,65.488,64.947,64.17,64.133,64.679,64.325,64.117,63.882,63.846,63.62,64.081,63.266,64.715,64.936,63.75,65.001,65.323,65.409,65.632,65.249,64.907,64.923,65.105,65.076,66.099,67.663,65.354,65.325,65.366,65.375,65.008,65.254,64.539,64.463,64.63,64.871,67.562,65.666,64.752,65.2,65.296,64.996,64.953,64.978,64.43,64.294,64.678,63.872,64.943,65.845,63.998,64.164,64.472,64.297,64.109,63.912,64.401,63.812,63.943,64.163,65.458,64.608,63.719,64.629,65.002,64.564,64.558,64.515,64.741,64.762,64.976,65.318,66.326,66.749,66.071,65.909,66.133,66.188,66.49,66.667,68.565,67.789,67.567,67.489,68.014,68.552,67.719,67.934,68.034,68,68.079,68.13,68.103,68.489,68.527,68.737,70.142,69.022,68.692,69.097,69.338,69.475,69.676,69.565,69.647,69.625,69.834,70.237,71.524,71.959,70.472,70.243,70.832,71.347,72.293,72.566,73.005,73.502,74.491,75.8,76.5,77.739,77.406,77.927,78.903,79.515,80.155,80.403,80.71,80.749,81.093,81.283,82.172,81.578,81.543,81.237,81.223,81.108,81.127,80.908,81.167,81.444,81.502,81.401,81.774,83.153,82.588,82.791,82.976,82.908,83.393,83.67,83.744,83.947,84.164,84.114,85.684,86.252,85.368,85.715,85.565,86.012,85.938,86.145,86.49,86.865,87.091,87.676,89.598,87.823,87.617,87.738,87.88,87.996,88.282,88.423,88.457,88.533,88.699,89.071,89.898,90.844,89.405,89.53,89.984,90.01,90.398,90.44,90.603,90.82,91.096,91.623,93.106,92.212,92.256,92.432,92.864,92.759,92.967,93.207,93.405,93.592,93.858,94.042,94.606,95.162,94.094,94.042,93.844,93.81,93.704,93.908,94.088,94.421,94.233,94.466,96.003,96.632,96.229,96.346,96.231,96.229,96.309,96.041,96.631,96.441,96.533,96.768,97.883,97.633,97.073,97.366,97.578,97.324,97.688,97.132,97.669,98.014,97.979,97.951,98.56,99.099,98.345,98.318,98.451,98.847,99.16,98.768,99.185,99.219,99.229,99.263,99.873,100.038,99.81,99.515,99.587,99.62,99.673,99.935,100.257,100.57,100.481,100.641,101.658,101.837,101.364,102.985,103.552,103.999,103.656,103.2,103.398
